"country","ADM0","ADM1","ADM2","decimalLatitude","decimalLongitude","Site","yearCollected","monthCollected","dayCollected","date","date_t1","date_t2","materialSampleID","genus","species","scientific","susceptibility","nativeStatus","lifeStage","sex","individualCount","diseaseTested","BdDetected","BsalDetected","BdLoad","BsalLoad","fatal","specimenFate","basisOfRecord","richness","sppAbun","siteAbun","alphadiv","soilMoisture_date","soilMoisture_date_t1","soilMoisture_date_t2","temp_date","temp_date_t1","temp_date_t2","sampleType","testMethod","diagnosticLab","sampleRemarks","principalInvestigator","collectorList","expeditionCode","projectId"
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2148_KB_22","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2143_KB_17","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2144_KB_18","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2145_KB_19","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2146_KB_20","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2147_KB_21","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2142_KB_16","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2149_KB_23","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2134_KB_8","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2150_KB_24","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2135_KB_9","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2136_KB_10","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2137_KB_11","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2138_KB_12","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2129_KB_3","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2128_KB_2","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2127_KB_1","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2130_KB_4","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2131_KB_5","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2132_KB_6","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2133_KB_7","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2139_KB_13","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2140_KB_14","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","DÜREN",50.707151,6.391554,263,2015,3,29,2015-03-29,2015-02-27,2015-01-28,"BsalGer2141_KB_15","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,24,24,3.17805383034795,6.65207386016846,6.61969804763794,6.55109596252441,8.12618408203105,2.545159912109,2.41216430664105,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.209456,6.346912,120,2017,5,24,2017-05-24,2017-04-24,2017-03-25,"BsalGer1429_M318","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,1,1,0,5.75984954833984,6.04808950424194,6.46597719192505,15.254235839844,7.10576782226605,7.50966796875002,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","STÄDTEREGION AACHEN",50.756932,6.321338,296,2018,1,29,2018-01-29,2017-12-30,2017-11-30,"BsalGer0709_LA_2018_001","Salamandra","salamandra","Salamandra salamandra",3,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",1,1,1,0,7.13503408432007,6.72360515594482,6.29528427124023,8.64156494140605,8.05953369140605,2.458093261719,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1295_SCHNEE_2018_003","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,10,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1304_SCHNEE_2018_012","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,10,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1305_SCHNEE_2018_013","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,10,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1306_SCHNEE_2018_014","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,10,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1307_SCHNEE_2018_015","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,10,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1293_SCHNEE_2018_001","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,5,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1294_SCHNEE_2018_002","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","1",NA,NA,"0",NA,"LivingSpecimen",2,5,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1303_SCHNEE_2018_011","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,5,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1302_SCHNEE_2018_010","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,10,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1301_SCHNEE_2018_009","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,10,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1300_SCHNEE_2018_008","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,10,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1299_SCHNEE_2018_007","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,5,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1298_SCHNEE_2018_006","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,10,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1297_SCHNEE_2018_005","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,10,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","EIFELKREIS BITBURG-PRÜM",50.266283,6.359239,137,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"BsalGer1296_SCHNEE_2018_004","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,5,15,2.66435808042024,6.87669849395752,7.11353969573975,7.36093473434448,8.755120849609,6.98742065429701,-1.39069213867197,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","NORDRHEIN-WESTFALEN","STÄDTEREGION AACHEN",50.578169,6.278448,213,2015,12,5,2015-12-05,2015-11-05,2015-10-06,"BsalGer1966_O","Salamandra","salamandra","Salamandra salamandra",3,NA,"","not determined",1,"Bsal","0","1",NA,NA,"0",NA,"LivingSpecimen",1,1,1,0,5.83203935623169,5.59853744506836,5.7190728187561,5.018151855469,12.23525390625,15.285546875,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.257929,6.734642,135,2018,6,26,2018-06-26,2018-05-27,2018-04-27,"BsalGer0404_ESS_2018_07","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,2,14,2.56073155557687,6.01985311508179,6.05237340927124,6.27298593521118,14.907434082031,19.342523193359,10.126824951172,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.257929,6.734642,135,2018,6,26,2018-06-26,2018-05-27,2018-04-27,"BsalGer0405_ESS_2018_08","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,14,2.56073155557687,6.01985311508179,6.05237340927124,6.27298593521118,14.907434082031,19.342523193359,10.126824951172,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.257929,6.734642,135,2018,6,26,2018-06-26,2018-05-27,2018-04-27,"BsalGer0406_ESS_2018_09","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,14,2.56073155557687,6.01985311508179,6.05237340927124,6.27298593521118,14.907434082031,19.342523193359,10.126824951172,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.257929,6.734642,135,2018,6,26,2018-06-26,2018-05-27,2018-04-27,"BsalGer0403_ESS_2018_06","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,14,2.56073155557687,6.01985311508179,6.05237340927124,6.27298593521118,14.907434082031,19.342523193359,10.126824951172,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.257929,6.734642,135,2018,6,26,2018-06-26,2018-05-27,2018-04-27,"BsalGer0402_ESS_2018_05","Ichthyosaura","alpestris","Ichthyosaura alpestris",2,NA,"","female",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,12,14,2.56073155557687,6.01985311508179,6.05237340927124,6.27298593521118,14.907434082031,19.342523193359,10.126824951172,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
"Germany","DEU","RHEINLAND-PFALZ","VULKANEIFEL",50.257929,6.734642,135,2018,6,26,2018-06-26,2018-05-27,2018-04-27,"BsalGer0401_ESS_2018_04","Lissotriton","helveticus","Lissotriton helveticus",1,NA,"","male",1,"Bsal","0","0",NA,NA,"0",NA,"LivingSpecimen",2,2,14,2.56073155557687,6.01985311508179,6.05237340927124,6.27298593521118,14.907434082031,19.342523193359,10.126824951172,"swabbing","quantitative PCR","Universities Trier and Braunschweig",NA,"Bsal Consortium Germany","Bsal Consortium Germany","2014-2020",354
