materialSampleID,country,ADM0,ADM1,ADM2,ADM3,ADM4,Locality,N,E,date,year,month,day,genus,species,scientific,nativeStatus,susceptibility,basisOfRecord,sampleType,sampleRemarks,diseaseTested,testMethod,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,diagnosticLab,individualCount,specimenDisposition,lifeStage,sex,soilMoisture,tmin,tmax,prec,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,collectorList,Sample_bcid,expeditionCode,projectId,comments
Yuan2631,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2632,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2633,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2634,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2635,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2636,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2637,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2638,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2639,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2640,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2641,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2642,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2643,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2644,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2645,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2646,China,CHN,Fujian,Ningde,Zherong,Longxi,"Fujian,Zherong,longxi",27.24886,119.94339,6/19/2017,2017,6,19,Paramesotriton,aurantius,Paramesotriton aurantius,,,,swab,land,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2762,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2763,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2764,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2765,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2766,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2768,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2769,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2771,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2772,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2774,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2775,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2776,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2778,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2779,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2780,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2781,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2782,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2783,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2787,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2788,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2789,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2790,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2791,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2792,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2793,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2800,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2801,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2802,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2803,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2804,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2805,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2806,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2807,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2808,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2809,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2810,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2811,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2814,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2815,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2816,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2817,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2818,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2819,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2820,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2821,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2822,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2823,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2940,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2941,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2942,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2943,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2945,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2946,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2949,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2950,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2953,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2968,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2969,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2970,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2971,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2972,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2973,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2974,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2975,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2976,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2977,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuan2978,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
