"country","Lat","Lon","Site","prev_above_0","wk3_start","wk2_start","wk1_start","t4","date","genus","scientific","susceptibility","nPos_FS","nNeg_FS","nDead_FS","nAlive_FS","nFatalUnk_FS","nPos_all","nNeg_all","nDead_all","nAlive_all","nFatalUnk_all","richness","sppAbun","siteAbun","wk3_avgTemp","wk2_avgTemp","wk1_avgTemp","temp_t4","temp_t0","wk3_avgSM","wk2_avgSM","wk1_avgSM","soilM_t4","soilM_t0","tmin_wc","tavg_wc","tmax_wc","prec_wc","bio1_wc","bio2_wc","bio3_wc","bio4_wc","bio5_wc","bio6_wc","bio7_wc","bio8_wc","bio9_wc","bio10_wc","bio11_wc","bio12_wc","bio13_wc","bio14_wc","bio15_wc","bio16_wc","bio17_wc","bio18_wc","bio19_wc","diagnosticLab","principalInvestigator","Sample_bcid","collectorList"
"Germany",50.735368,6.294149,271,"0",2019-02-06,2019-02-13,2019-02-20,2019-03-02,2019-03-06,"Bufo","Bufo bufo",1,0,0,0,0,0,0,2,0,2,0,2,2,7,4.58863358931113,5.41137342576863,6.10950503658942,6.54873046875002,7.75396118164105,6.05094375858059,6.03264655385699,6.01605008174847,5.74210453033447,5.85244035720825,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5402_FI_2019_025","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2015-02-25,2015-03-04,2015-03-11,2015-03-21,2015-03-25,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,1,0,1,0,3,1,9,4.58863358931113,5.41137342576863,6.10950503658942,3.898767089844,4.296716308594,6.05094375858059,6.03264655385699,6.01605008174847,6.39284324645996,6.40051889419556,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1986_Fi_9","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2016-02-29,2016-03-07,2016-03-14,2016-03-24,2016-03-28,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,2,0,2,0,1,2,2,4.58863358931113,5.41137342576863,6.10950503658942,4.75151977539105,6.84499511718803,6.05094375858059,6.03264655385699,6.01605008174847,6.33162927627563,6.50405931472778,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2376_Fi_5","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2019-01-31,2019-02-07,2019-02-14,2019-02-24,2019-02-28,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,2,0,2,0,3,2,21,4.58863358931113,5.41137342576863,6.10950503658942,6.090661621094,8.57534179687502,6.05094375858059,6.03264655385699,6.01605008174847,5.68374538421631,5.70479106903076,-0.856000006198883,1.78799998760223,4.42000007629395,7.8,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5389_FI_2019_012","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2015-02-25,2015-03-04,2015-03-11,2015-03-21,2015-03-25,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,1,0,1,0,3,1,9,4.58863358931113,5.41137342576863,6.10950503658942,3.898767089844,4.296716308594,6.05094375858059,6.03264655385699,6.01605008174847,6.39284324645996,6.40051889419556,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1985_Fi_8","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2018-03-07,2018-03-14,2018-03-21,2018-03-31,2018-04-04,"Lissotriton","Lissotriton helveticus",1,0,0,0,0,0,0,1,0,1,0,3,1,6,4.58863358931113,5.41137342576863,6.10950503658942,6.09429321289105,9.23668823242201,6.05094375858059,6.03264655385699,6.01605008174847,6.36618995666504,6.44611692428589,3.64000010490417,7.26800012588501,10.8800001144409,5.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0438_FI_2018_019","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2018-02-12,2018-02-19,2018-02-26,2018-03-08,2018-03-12,"Rana","Rana temporaria",1,0,0,0,0,0,0,1,0,1,0,3,1,8,4.58863358931113,5.41137342576863,6.10950503658942,3.108636474609,8.38057861328105,6.05094375858059,6.03264655385699,6.01605008174847,6.4024076461792,6.31243801116943,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0421_FI_2018_002","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2018-03-07,2018-03-14,2018-03-21,2018-03-31,2018-04-04,"Rana","Rana temporaria",1,0,0,0,0,0,0,2,0,2,0,3,2,6,4.58863358931113,5.41137342576863,6.10950503658942,6.09429321289105,9.23668823242201,6.05094375858059,6.03264655385699,6.01605008174847,6.36618995666504,6.44611692428589,3.64000010490417,7.26800012588501,10.8800001144409,5.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0436_FI_2018_017","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2015-02-25,2015-03-04,2015-03-11,2015-03-21,2015-03-25,"Salamandra","Salamandra salamandra",3,0,7,0,7,0,0,7,0,7,0,3,7,9,4.58863358931113,5.41137342576863,6.10950503658942,3.898767089844,4.296716308594,6.05094375858059,6.03264655385699,6.01605008174847,6.39284324645996,6.40051889419556,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1981_Fi_4","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2015-03-14,2015-03-21,2015-03-28,2015-04-07,2015-04-11,"Salamandra","Salamandra salamandra",3,0,10,0,10,0,0,10,0,10,0,1,10,10,4.58863358931113,5.41137342576863,6.10950503658942,4.97124633789105,9.93789062500002,6.05094375858059,6.03264655385699,6.01605008174847,6.3674578666687,6.29652166366577,3.64000010490417,7.26800012588501,10.8800001144409,5.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1987_Fi_10","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2015-03-29,2015-04-05,2015-04-12,2015-04-22,2015-04-26,"Salamandra","Salamandra salamandra",3,0,9,0,9,0,0,9,0,9,0,1,9,9,4.58863358931113,5.41137342576863,6.10950503658942,7.75460205078105,12.092065429688,6.05094375858059,6.03264655385699,6.01605008174847,6.02463483810425,6.3002290725708,3.64000010490417,7.26800012588501,10.8800001144409,5.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2004_Fi_27","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2015-04-05,2015-04-12,2015-04-19,2015-04-29,2015-05-03,"Salamandra","Salamandra salamandra",3,0,22,0,22,0,0,22,0,22,0,1,22,22,4.58863358931113,5.41137342576863,6.10950503658942,7.63649902343803,12.343621826172,6.05094375858059,6.03264655385699,6.01605008174847,6.04098463058472,6.20093774795532,7.7519998550415,11.8199996948242,15.9079999923706,7.1,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2021_Fi_44","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2015-11-10,2015-11-17,2015-11-24,2015-12-04,2015-12-08,"Salamandra","Salamandra salamandra",3,0,2,0,2,0,0,2,0,2,0,1,2,2,4.58863358931113,5.41137342576863,6.10950503658942,6.237878417969,8.60442504882803,6.05094375858059,6.03264655385699,6.01605008174847,5.94009637832642,5.94559049606323,0.660000026226044,2.7039999961853,4.73600006103516,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2314_KK02","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2016-02-26,2016-03-04,2016-03-11,2016-03-21,2016-03-25,"Salamandra","Salamandra salamandra",3,0,3,0,3,0,0,3,0,3,0,1,3,3,4.58863358931113,5.41137342576863,6.10950503658942,4.49843750000002,5.007318115234,6.05094375858059,6.03264655385699,6.01605008174847,6.34452772140503,6.48442506790161,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2374_Fi_3","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2016-03-09,2016-03-16,2016-03-23,2016-04-02,2016-04-06,"Salamandra","Salamandra salamandra",3,0,1,0,1,0,0,1,0,1,0,1,1,1,4.58863358931113,5.41137342576863,6.10950503658942,9.94323120117201,8.07320556640605,6.05094375858059,6.03264655385699,6.01605008174847,6.36837530136108,6.37394142150879,3.64000010490417,7.26800012588501,10.8800001144409,5.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2377_Fi_6","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2016-03-15,2016-03-22,2016-03-29,2016-04-08,2016-04-12,"Salamandra","Salamandra salamandra",3,1,17,0,18,0,1,17,0,18,0,1,18,18,4.58863358931113,5.41137342576863,6.10950503658942,5.43691406250002,10.050714111328,6.05094375858059,6.03264655385699,6.01605008174847,6.34363031387329,6.34049892425537,3.64000010490417,7.26800012588501,10.8800001144409,5.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2378_Fi_7","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2016-03-19,2016-03-26,2016-04-02,2016-04-12,2016-04-16,"Salamandra","Salamandra salamandra",3,1,2,0,3,0,1,2,0,3,0,1,3,3,4.58863358931113,5.41137342576863,6.10950503658942,10.050714111328,8.36614379882803,6.05094375858059,6.03264655385699,6.01605008174847,6.34049892425537,6.33794116973877,3.64000010490417,7.26800012588501,10.8800001144409,5.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2397_Fi_26","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2017-08-22,2017-08-29,2017-09-05,2017-09-15,2017-09-19,"Salamandra","Salamandra salamandra",3,0,23,0,23,0,0,23,0,23,0,1,23,23,4.58863358931113,5.41137342576863,6.10950503658942,10.015924072266,10.235803222656,6.05094375858059,6.03264655385699,6.01605008174847,5.5046648979187,5.43292760848999,9.80399990081787,13.3520002365112,16.9080009460449,7.1,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer2826_19","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2018-02-12,2018-02-19,2018-02-26,2018-03-08,2018-03-12,"Salamandra","Salamandra salamandra",3,0,6,0,6,0,0,6,0,6,0,3,6,8,4.58863358931113,5.41137342576863,6.10950503658942,3.108636474609,8.38057861328105,6.05094375858059,6.03264655385699,6.01605008174847,6.4024076461792,6.31243801116943,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0426_FI_2018_007","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2018-02-27,2018-03-06,2018-03-13,2018-03-23,2018-03-27,"Salamandra","Salamandra salamandra",3,0,5,0,5,0,0,5,0,5,0,1,5,5,4.58863358931113,5.41137342576863,6.10950503658942,3.66753540039105,4.42058715820303,6.05094375858059,6.03264655385699,6.01605008174847,6.34234476089478,6.44118881225586,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0429_FI_010","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2018-03-03,2018-03-10,2018-03-17,2018-03-27,2018-03-31,"Salamandra","Salamandra salamandra",3,0,1,0,1,0,0,1,0,1,0,1,1,1,4.58863358931113,5.41137342576863,6.10950503658942,4.42058715820303,6.09429321289105,6.05094375858059,6.03264655385699,6.01605008174847,6.44118881225586,6.36618995666504,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0433_FI_2018_014","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2018-03-07,2018-03-14,2018-03-21,2018-03-31,2018-04-04,"Salamandra","Salamandra salamandra",3,0,3,0,3,0,0,3,0,3,0,3,3,6,4.58863358931113,5.41137342576863,6.10950503658942,6.09429321289105,9.23668823242201,6.05094375858059,6.03264655385699,6.01605008174847,6.36618995666504,6.44611692428589,3.64000010490417,7.26800012588501,10.8800001144409,5.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0439_FI_2018_020","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2018-03-13,2018-03-20,2018-03-27,2018-04-06,2018-04-10,"Salamandra","Salamandra salamandra",3,0,7,0,7,0,0,7,0,7,0,1,7,7,4.58863358931113,5.41137342576863,6.10950503658942,6.78411254882803,12.297937011719,6.05094375858059,6.03264655385699,6.01605008174847,6.28971672058105,6.34571027755737,3.64000010490417,7.26800012588501,10.8800001144409,5.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0442_FI_2018_023","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2018-09-25,2018-10-02,2018-10-09,2018-10-19,2018-10-23,"Salamandra","Salamandra salamandra",3,0,5,0,5,0,0,5,0,5,0,1,5,5,4.58863358931113,5.41137342576863,6.10950503658942,11.545739746094,7.94527587890605,6.05094375858059,6.03264655385699,6.01605008174847,4.54335498809814,4.68903160095215,6.40000009536743,9.4399995803833,12.4759998321533,6.4,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0448_6131_6132","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2018-09-26,2018-10-03,2018-10-10,2018-10-20,2018-10-24,"Salamandra","Salamandra salamandra",3,0,16,0,16,0,0,16,0,16,0,1,16,16,4.58863358931113,5.41137342576863,6.10950503658942,9.14937744140605,9.26281127929701,6.05094375858059,6.03264655385699,6.01605008174847,4.55977201461792,4.75452899932861,6.40000009536743,9.4399995803833,12.4759998321533,6.4,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer0461_6157_6158","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2019-01-13,2019-01-20,2019-01-27,2019-02-06,2019-02-10,"Salamandra","Salamandra salamandra",3,0,1,0,1,0,0,1,0,1,0,1,1,1,4.58863358931113,5.41137342576863,6.10950503658942,3.21099243164105,5.20476684570303,6.05094375858059,6.03264655385699,6.01605008174847,5.73074340820312,6.40107583999634,-0.856000006198883,1.78799998760223,4.42000007629395,7.8,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5378_FI_2019_001","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2019-01-31,2019-02-07,2019-02-14,2019-02-24,2019-02-28,"Salamandra","Salamandra salamandra",3,0,18,0,18,0,0,18,0,18,0,3,18,21,4.58863358931113,5.41137342576863,6.10950503658942,6.090661621094,8.57534179687502,6.05094375858059,6.03264655385699,6.01605008174847,5.68374538421631,5.70479106903076,-0.856000006198883,1.78799998760223,4.42000007629395,7.8,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5394_FI_2019_017","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2019-02-06,2019-02-13,2019-02-20,2019-03-02,2019-03-06,"Salamandra","Salamandra salamandra",3,0,5,0,5,0,0,5,0,5,0,2,5,7,4.58863358931113,5.41137342576863,6.10950503658942,6.54873046875002,7.75396118164105,6.05094375858059,6.03264655385699,6.01605008174847,5.74210453033447,5.85244035720825,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5400_FI_2019_023","Bsal Consortium Germany"
"Germany",50.735368,6.294149,271,"0",2019-02-16,2019-02-23,2019-03-02,2019-03-12,2019-03-16,"Salamandra","Salamandra salamandra",3,0,2,0,2,0,0,2,0,2,0,1,2,2,4.58863358931113,5.41137342576863,6.10950503658942,4.270501708984,8.12261352539105,6.05094375858059,6.03264655385699,6.01605008174847,5.9077091217041,6.20782709121704,1.66799998283386,4.72399997711182,7.80399990081787,7.9,8.75549983978271,6.45300006866455,30.0363063812256,560.947631835938,20.6280002593994,-0.856000006198883,21.484001159668,2.76999998092651,11.1499996185303,15.7280006408691,2.09066677093506,88.8,8.3,5.9,0.930732345581055,23.5,20.2,23.4,23.5,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer5407_FI_2019_030","Bsal Consortium Germany"
"Germany",50.737227,6.413199,272,"0",2018-02-27,2018-03-06,2018-03-13,2018-03-23,2018-03-27,"Salamandra","Salamandra salamandra",3,0,24,0,24,0,0,24,0,24,0,1,24,24,3.30477149600074,6.60763084774921,5.2031276157924,3.66753540039105,4.42058715820303,6.0465749331883,5.98359123865763,6.04139550526937,6.34234476089478,6.44118881225586,1.44799995422363,4.62799978256226,7.80399990081787,7.8,8.67133331298828,6.70999956130981,30.6001434326172,567.422546386719,20.8320007324219,-1.09600007534027,21.9280014038086,2.63266658782959,11.1026668548584,15.7446670532227,1.94733333587646,86.6,8.2,5.7,1.05035400390625,23.5,19.4,22.9,23.2,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1756_WO_2018_012","Bsal Consortium Germany"
"Germany",50.737227,6.413199,272,"0",2019-02-16,2019-02-23,2019-03-02,2019-03-12,2019-03-16,"Salamandra","Salamandra salamandra",3,0,2,0,2,0,0,2,0,2,0,1,2,2,3.30477149600074,6.60763084774921,5.2031276157924,4.270501708984,8.12261352539105,6.0465749331883,5.98359123865763,6.04139550526937,5.9077091217041,6.20782709121704,1.44799995422363,4.62799978256226,7.80399990081787,7.8,8.67133331298828,6.70999956130981,30.6001434326172,567.422546386719,20.8320007324219,-1.09600007534027,21.9280014038086,2.63266658782959,11.1026668548584,15.7446670532227,1.94733333587646,86.6,8.2,5.7,1.05035400390625,23.5,19.4,22.9,23.2,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6359_WO_2019_FS_001","Bsal Consortium Germany"
"Germany",50.737227,6.413199,272,"0",2019-03-12,2019-03-19,2019-03-26,2019-04-05,2019-04-09,"Salamandra","Salamandra salamandra",3,1,23,0,24,0,1,23,0,24,0,1,24,24,3.30477149600074,6.60763084774921,5.2031276157924,5.45424804687502,9.83263549804701,6.0465749331883,5.98359123865763,6.04139550526937,5.85665130615234,6.00708484649658,3.39199995994568,7.17199993133545,10.9519996643066,5.7,8.67133331298828,6.70999956130981,30.6001434326172,567.422546386719,20.8320007324219,-1.09600007534027,21.9280014038086,2.63266658782959,11.1026668548584,15.7446670532227,1.94733333587646,86.6,8.2,5.7,1.05035400390625,23.5,19.4,22.9,23.2,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer6363_WO_2019_FS_012","Bsal Consortium Germany"
"Germany",50.738106,6.252416,273,"0",2018-05-30,2018-06-06,2018-06-13,2018-06-23,2018-06-27,"Ichthyosaura","Ichthyosaura alpestris",2,0,0,0,0,0,0,1,0,1,0,2,1,7,12.8722712925502,13.0915095738002,10.3035260881697,11.389642333984,17.450769042969,5.91830447741917,5.95617229597909,5.85682129859924,5.77788162231445,5.66731595993042,10.6000003814697,14.6920003890991,18.7759990692139,7.4,9.02950000762939,6.70366668701172,30.7790012359619,563.529052734375,21.07200050354,-0.708000004291534,21.7800006866455,16.03733253479,11.4653329849243,16.03733253479,2.30933332443237,88,8.3,5.9,0.876240730285645,23.4,20.4,23.4,23,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer1284_SBNT_2018_01","Bsal Consortium Germany"
