materialSampleID,country,ADM0,ADM1,ADM2,ADM3,ADM4,Locality,N,E,date,year,month,day,genus,species,scientific,nativeStatus,susceptibility,basisOfRecord,sampleType,sampleRemarks,diseaseTested,testMethod,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,diagnosticLab,individualCount,specimenDisposition,lifeStage,sex,soilMoisture,tmin,tmax,prec,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,collectorList,Sample_bcid,expeditionCode,projectId,comments
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Fuding,Tailaoshan,Jinfengsi,"Fujian,Fuding,tailaoshan,jinfengsi",27.1159,120.16697,6/19/2017,2017,6,19,Cynops,fudingensis,Cynops fudingensis,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Daiyunshan,"Fujian,daiyunshan",25.653499,118.237114,6/22/2017,2017,6,22,Pachytriton,granulosus,Pachytriton granulosus,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Quanzhou,Dehua,Lianhuachi,"Fujian,daiyunshan,lianhuachi",25.63333333,118.0833333,6/23/2017,2017,6,23,Cynops,orphicus,Cynops orphicus,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Fujian,Wuyishan,Guadun,,"Fujian,wuyishan,guadun",27.741161,"117.646183,",6/21/2017,2017,6,21,Pachytriton,brevipes,Pachytriton brevipes,,,,swab,stream,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
,China,CHN,Zhejiang,Hangzhou,,,"Zhejiang,Hangzhou",,,4/19/2017,2017,4,19,Cynops,orientalis,Cynops orientalis ,,,,swab,pool,Bsal,qPCR,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinate(s) not available from 'Table1 (Sheet 1)' or 'Table1 (Sheet2)'
