"continent","country","Lat","Lon","Site","posSite","date","richness","iucn_rich","iucn_rwr","sppAbun","siteAbun","genus","scientific","susceptibility","rangeStatus","redListCategory","nPos_FS","nNeg_FS","nDead_FS","nAlive_FS","nFatalUnk_FS","nPos_all","nNeg_all","nDead_all","nAlive_all","nFatalUnk_all","nPos_all_noFS","nNeg_all_noFS","nDead_all_noFS","nAlive_all_noFS","nFatalUnk_all_noFS","temp_m2","temp_m1","temp_wk3","temp_wk2","temp_wk1","temp_d4","temp_d","sMoist_m2","sMoist_m1","sMoist_wk3","sMoist_wk2","sMoist_wk1","sMoist_d4","sMoist_d","tmin_wc","tavg_wc","tmax_wc","prec_wc","bio1_wc","bio2_wc","bio3_wc","bio4_wc","bio5_wc","bio6_wc","bio7_wc","bio8_wc","bio9_wc","bio10_wc","bio11_wc","bio12_wc","bio13_wc","bio14_wc","bio15_wc","bio16_wc","bio17_wc","bio18_wc","bio19_wc","diagnosticLab","principalInvestigator","collectorList","expeditionCode"
"Europe","Germany",50.613929,6.431371,325,"1",2019-04-25,2,16,0.00538287,1,2,"Ichthyosaura","Ichthyosaura alpestris",2,"Native","Least Concern",0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,3.69460449218803,6.34005126953105,4.07811017717639,4.29307475187351,5.94401998714528,13.991540527344,11.245477294922,6.26859426498413,6.41480827331543,6.15033808046458,6.10602409985601,6.08218079683732,5.64181184768677,5.84077119827271,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2018-03-10,3,16,0.00538287,4,8,"Lissotriton","Lissotriton helveticus",1,"Native","Least Concern",0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,4.33950195312502,-1.662115478516,4.07811017717639,4.29307475187351,5.94401998714528,5.16692504882803,9.69185791015605,7.42603015899658,7.59676599502563,6.15033808046458,6.10602409985601,6.08218079683732,6.24676609039307,6.33880043029785,1.10399997234344,4.23600006103516,7.37200021743774,8.3,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2018-03-15,2,16,0.00538287,1,3,"Lissotriton","Lissotriton helveticus",1,"Native","Least Concern",0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,4.33950195312502,-1.662115478516,4.07811017717639,4.29307475187351,5.94401998714528,9.80578002929701,5.39571533203105,7.42603015899658,7.59676599502563,6.15033808046458,6.10602409985601,6.08218079683732,6.31680202484131,6.44399547576904,1.10399997234344,4.23600006103516,7.37200021743774,8.3,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2018-04-10,2,16,0.00538287,2,12,"Lissotriton","Lissotriton helveticus",1,"Native","Least Concern",0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,-1.662115478516,2.953118896484,4.07811017717639,4.29307475187351,5.94401998714528,6.78411254882803,12.297937011719,7.59676599502563,7.57972383499146,6.15033808046458,6.10602409985601,6.08218079683732,6.28971672058105,6.34571027755737,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2018-10-25,1,16,0.00538287,12,12,"Lissotriton","Lissotriton helveticus",1,"Native","Least Concern",0,0,0,0,0,0,12,0,12,0,0,12,0,12,0,17.766290283203,13.200036621094,4.07811017717639,4.29307475187351,5.94401998714528,9.22759399414105,9.685632324219,5.57723617553711,5.4932165145874,6.15033808046458,6.10602409985601,6.08218079683732,4.56490516662598,4.75358819961548,5.85200023651123,8.91199970245361,11.996000289917,6.7,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2019-04-02,2,16,0.00538287,5,8,"Lissotriton","Lissotriton helveticus",1,"Native","Least Concern",0,0,0,0,0,0,5,0,5,0,0,5,0,5,0,3.69460449218803,6.34005126953105,4.07811017717639,4.29307475187351,5.94401998714528,9.058679199219,9.305169677734,6.26859426498413,6.41480827331543,6.15033808046458,6.10602409985601,6.08218079683732,5.83558511734009,5.84523344039917,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2019-04-28,1,16,0.00538287,2,2,"Lissotriton","Lissotriton helveticus",1,"Native","Least Concern",0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,3.69460449218803,6.34005126953105,4.07811017717639,4.29307475187351,5.94401998714528,14.290155029297,6.18645629882803,6.26859426498413,6.41480827331543,6.15033808046458,6.10602409985601,6.08218079683732,5.70098543167114,5.85788536071777,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2019-04-16,2,16,0.00538287,1,5,"Rana","Rana temporaria",1,"Native","Least Concern",0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,3.69460449218803,6.34005126953105,4.07811017717639,4.29307475187351,5.94401998714528,2.52224121093803,9.727777099609,6.26859426498413,6.41480827331543,6.15033808046458,6.10602409985601,6.08218079683732,5.82997179031372,5.81277561187744,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2015-04-11,1,16,0.00538287,7,7,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,7,0,7,0,0,7,0,7,0,0,0,0,0,0,0.263513183594,4.614587402344,4.07811017717639,4.29307475187351,5.94401998714528,4.97124633789105,9.93789062500002,7.72580718994141,7.60158109664917,6.15033808046458,6.10602409985601,6.08218079683732,6.3674578666687,6.29652166366577,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2015-04-12,1,16,0.00538287,7,7,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,7,0,7,0,0,7,0,7,0,0,0,0,0,0,0.263513183594,4.614587402344,4.07811017717639,4.29307475187351,5.94401998714528,6.43386230468803,9.07702026367201,7.72580718994141,7.60158109664917,6.15033808046458,6.10602409985601,6.08218079683732,6.35990142822266,6.24217367172241,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2015-04-26,1,16,0.00538287,32,32,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,32,0,32,0,0,32,0,32,0,0,0,0,0,0,0.263513183594,4.614587402344,4.07811017717639,4.29307475187351,5.94401998714528,7.75460205078105,12.092065429688,7.72580718994141,7.60158109664917,6.15033808046458,6.10602409985601,6.08218079683732,6.02463483810425,6.3002290725708,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2016-04-01,1,16,0.00538287,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3.23601684570303,3.68670043945303,4.07811017717639,4.29307475187351,5.94401998714528,6.84499511718803,5.350823974609,6.92946863174438,7.06886339187622,6.15033808046458,6.10602409985601,6.08218079683732,6.50405931472778,6.42501974105835,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2016-04-04,1,16,0.00538287,15,15,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,15,0,15,0,0,15,0,15,0,0,0,0,0,0,3.23601684570303,3.68670043945303,4.07811017717639,4.29307475187351,5.94401998714528,4.49822387695303,11.079400634766,6.92946863174438,7.06886339187622,6.15033808046458,6.10602409985601,6.08218079683732,6.70607233047485,6.36165618896484,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2016-04-05,1,16,0.00538287,7,7,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,7,0,7,0,0,7,0,7,0,0,0,0,0,0,3.23601684570303,3.68670043945303,4.07811017717639,4.29307475187351,5.94401998714528,5.350823974609,8.82003173828105,6.92946863174438,7.06886339187622,6.15033808046458,6.10602409985601,6.08218079683732,6.42501974105835,6.5287013053894,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2018-03-10,3,16,0.00538287,3,8,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,4.33950195312502,-1.662115478516,4.07811017717639,4.29307475187351,5.94401998714528,5.16692504882803,9.69185791015605,7.42603015899658,7.59676599502563,6.15033808046458,6.10602409985601,6.08218079683732,6.24676609039307,6.33880043029785,1.10399997234344,4.23600006103516,7.37200021743774,8.3,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2018-03-15,2,16,0.00538287,2,3,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,4.33950195312502,-1.662115478516,4.07811017717639,4.29307475187351,5.94401998714528,9.80578002929701,5.39571533203105,7.42603015899658,7.59676599502563,6.15033808046458,6.10602409985601,6.08218079683732,6.31680202484131,6.44399547576904,1.10399997234344,4.23600006103516,7.37200021743774,8.3,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2018-04-10,2,16,0.00538287,10,12,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,10,0,10,0,0,10,0,10,0,0,0,0,0,0,-1.662115478516,2.953118896484,4.07811017717639,4.29307475187351,5.94401998714528,6.78411254882803,12.297937011719,7.59676599502563,7.57972383499146,6.15033808046458,6.10602409985601,6.08218079683732,6.28971672058105,6.34571027755737,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2019-04-02,2,16,0.00538287,3,8,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,3.69460449218803,6.34005126953105,4.07811017717639,4.29307475187351,5.94401998714528,9.058679199219,9.305169677734,6.26859426498413,6.41480827331543,6.15033808046458,6.10602409985601,6.08218079683732,5.83558511734009,5.84523344039917,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.613929,6.431371,325,"1",2019-04-25,2,16,0.00538287,1,2,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3.69460449218803,6.34005126953105,4.07811017717639,4.29307475187351,5.94401998714528,13.991540527344,11.245477294922,6.26859426498413,6.41480827331543,6.15033808046458,6.10602409985601,6.08218079683732,5.64181184768677,5.84077119827271,3.08399987220764,6.84000015258789,10.5719995498657,6.2,8.34283351898193,6.62566661834717,30.122142791748,573.080078125,20.5480003356934,-1.44799995422363,21.996000289917,1.56266665458679,10.8020000457764,15.5060005187988,1.56266665458679,92.3,8.5,6.2,1.01272649765015,25.3,20.4,23.4,25.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.6152,6.409683,326,"1",2019-04-18,3,16,0.00538287,2,28,"Bufo","Bufo bufo",1,"Native","Least Concern",0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,3.69460449218803,6.34005126953105,8.79906834193637,10.5491795131139,13.2248757498605,2.66546020507803,12.574945068359,6.26859426498413,6.41480827331543,5.88984710829599,5.81641272136143,5.78618580954415,5.86131906509399,5.75557565689087,3.30399990081787,7.18400001525879,11.0679998397827,5.9,8.61600017547607,6.79666662216187,30.709680557251,574.752197265625,20.8840007781982,-1.24800002574921,22.1319999694824,2.49066662788391,11.1346664428711,15.7880001068115,1.77666664123535,88.7,8.3,5.9,1.01090698242188,24.1,19.7,22.9,24,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.6152,6.409683,326,"1",2019-04-18,3,16,0.00538287,8,28,"Ichthyosaura","Ichthyosaura alpestris",2,"Native","Least Concern",0,0,0,0,0,0,8,0,8,0,0,8,0,8,0,3.69460449218803,6.34005126953105,8.79906834193637,10.5491795131139,13.2248757498605,2.66546020507803,12.574945068359,6.26859426498413,6.41480827331543,5.88984710829599,5.81641272136143,5.78618580954415,5.86131906509399,5.75557565689087,3.30399990081787,7.18400001525879,11.0679998397827,5.9,8.61600017547607,6.79666662216187,30.709680557251,574.752197265625,20.8840007781982,-1.24800002574921,22.1319999694824,2.49066662788391,11.1346664428711,15.7880001068115,1.77666664123535,88.7,8.3,5.9,1.01090698242188,24.1,19.7,22.9,24,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.6152,6.409683,326,"1",2019-06-13,3,16,0.00538287,2,5,"Ichthyosaura","Ichthyosaura alpestris",2,"Native","Least Concern",0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,9.455804443359,10.999475097656,8.79906834193637,10.5491795131139,13.2248757498605,14.982720947266,14.387811279297,6.29117631912231,6.2061767578125,5.88984710829599,5.81641272136143,5.78618580954415,5.6250786781311,5.67727184295654,10.2480001449585,14.4320001602173,18.6200008392334,6.9,8.61600017547607,6.79666662216187,30.709680557251,574.752197265625,20.8840007781982,-1.24800002574921,22.1319999694824,2.49066662788391,11.1346664428711,15.7880001068115,1.77666664123535,88.7,8.3,5.9,1.01090698242188,24.1,19.7,22.9,24,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.6152,6.409683,326,"1",2019-04-18,3,16,0.00538287,18,28,"Lissotriton","Lissotriton helveticus",1,"Native","Least Concern",0,0,0,0,0,0,18,0,18,0,0,18,0,18,0,3.69460449218803,6.34005126953105,8.79906834193637,10.5491795131139,13.2248757498605,2.66546020507803,12.574945068359,6.26859426498413,6.41480827331543,5.88984710829599,5.81641272136143,5.78618580954415,5.86131906509399,5.75557565689087,3.30399990081787,7.18400001525879,11.0679998397827,5.9,8.61600017547607,6.79666662216187,30.709680557251,574.752197265625,20.8840007781982,-1.24800002574921,22.1319999694824,2.49066662788391,11.1346664428711,15.7880001068115,1.77666664123535,88.7,8.3,5.9,1.01090698242188,24.1,19.7,22.9,24,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.6152,6.409683,326,"1",2019-06-13,3,16,0.00538287,2,5,"Lissotriton","Lissotriton helveticus",1,"Native","Least Concern",0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,9.455804443359,10.999475097656,8.79906834193637,10.5491795131139,13.2248757498605,14.982720947266,14.387811279297,6.29117631912231,6.2061767578125,5.88984710829599,5.81641272136143,5.78618580954415,5.6250786781311,5.67727184295654,10.2480001449585,14.4320001602173,18.6200008392334,6.9,8.61600017547607,6.79666662216187,30.709680557251,574.752197265625,20.8840007781982,-1.24800002574921,22.1319999694824,2.49066662788391,11.1346664428711,15.7880001068115,1.77666664123535,88.7,8.3,5.9,1.01090698242188,24.1,19.7,22.9,24,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.6152,6.409683,326,"1",2019-06-13,3,16,0.00538287,1,5,"Lissotriton","Lissotriton vulgaris",2,"Native","Least Concern",0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,9.455804443359,10.999475097656,8.79906834193637,10.5491795131139,13.2248757498605,14.982720947266,14.387811279297,6.29117631912231,6.2061767578125,5.88984710829599,5.81641272136143,5.78618580954415,5.6250786781311,5.67727184295654,10.2480001449585,14.4320001602173,18.6200008392334,6.9,8.61600017547607,6.79666662216187,30.709680557251,574.752197265625,20.8840007781982,-1.24800002574921,22.1319999694824,2.49066662788391,11.1346664428711,15.7880001068115,1.77666664123535,88.7,8.3,5.9,1.01090698242188,24.1,19.7,22.9,24,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.619605,6.494605,327,"1",2018-03-10,1,16,0.00538287,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4.33950195312502,-1.662115478516,6.28985094342905,6.27900303431931,4.92572283063617,5.16692504882803,9.69185791015605,7.42603015899658,7.59676599502563,6.0932423387255,5.9702136857169,5.97284584386008,6.24676609039307,6.33880043029785,0.927999973297119,4.05200004577637,7.20000028610229,8.5,8.16616630554199,6.62900018692017,30.1647262573242,572.946472167969,20.3680000305176,-1.60800004005432,21.9759998321533,1.39933335781097,10.6219997406006,15.3313331604004,1.39933335781097,94.3,8.8,6.4,0.99440860748291,25.9,20.9,23.7,25.9,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.619605,6.494605,327,"1",2018-05-13,1,16,0.00538287,9,9,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,9,0,9,0,0,9,0,9,0,0,0,0,0,0,2.953118896484,11.478845214844,6.28985094342905,6.27900303431931,4.92572283063617,17.659722900391,11.813928222656,7.57972383499146,7.44148397445679,6.0932423387255,5.9702136857169,5.97284584386008,5.70668983459473,6.20577621459961,7.13600015640259,11.3120002746582,15.4720001220703,7.2,8.16616630554199,6.62900018692017,30.1647262573242,572.946472167969,20.3680000305176,-1.60800004005432,21.9759998321533,1.39933335781097,10.6219997406006,15.3313331604004,1.39933335781097,94.3,8.8,6.4,0.99440860748291,25.9,20.9,23.7,25.9,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.619605,6.494605,327,"1",2019-03-09,1,16,0.00538287,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0.726495361328034,3.69460449218803,6.28985094342905,6.27900303431931,4.92572283063617,4.21431884765605,7.13796386718803,6.09462642669678,6.26859426498413,6.0932423387255,5.9702136857169,5.97284584386008,5.89662551879883,5.92949199676514,0.927999973297119,4.05200004577637,7.20000028610229,8.5,8.16616630554199,6.62900018692017,30.1647262573242,572.946472167969,20.3680000305176,-1.60800004005432,21.9759998321533,1.39933335781097,10.6219997406006,15.3313331604004,1.39933335781097,94.3,8.8,6.4,0.99440860748291,25.9,20.9,23.7,25.9,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.619605,6.494605,327,"1",2019-04-16,1,16,0.00538287,15,15,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,15,0,15,0,0,15,0,15,0,0,0,0,0,0,3.69460449218803,6.34005126953105,6.28985094342905,6.27900303431931,4.92572283063617,2.52224121093803,9.727777099609,6.26859426498413,6.41480827331543,6.0932423387255,5.9702136857169,5.97284584386008,5.82997179031372,5.81277561187744,2.88000011444092,6.63600015640259,10.4000005722046,6.4,8.16616630554199,6.62900018692017,30.1647262573242,572.946472167969,20.3680000305176,-1.60800004005432,21.9759998321533,1.39933335781097,10.6219997406006,15.3313331604004,1.39933335781097,94.3,8.8,6.4,0.99440860748291,25.9,20.9,23.7,25.9,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.624289,6.502341,329,"1",2018-03-28,1,16,0.00538287,1,1,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4.33950195312502,-1.662115478516,3.32647530691969,6.66944928850436,5.66977044968379,4.81414184570303,6.67083129882803,7.42603015899658,7.59676599502563,6.96927340825399,6.94141328902472,6.95484461103167,7.51069927215576,7.5963249206543,0.984000027179718,4.14400005340576,7.34000015258789,8.1,8.2475004196167,6.75033330917358,30.4727935791016,573.914733886719,20.5599994659424,-1.59200000762939,22.1520004272461,1.46066665649414,10.7200002670288,15.4206666946411,1.46066665649414,90.8,8.3,6.2,0.93618335723877,24.7,20.3,23.1,24.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.624289,6.502341,329,"1",2019-03-09,1,16,0.00538287,6,6,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,6,0,6,0,0,6,0,6,0,0,0,0,0,0,0.726495361328034,3.69460449218803,3.32647530691969,6.66944928850436,5.66977044968379,4.78847656250002,7.85219726562502,6.09462642669678,6.26859426498413,6.96927340825399,6.94141328902472,6.95484461103167,6.67272567749023,6.71262121200562,0.984000027179718,4.14400005340576,7.34000015258789,8.1,8.2475004196167,6.75033330917358,30.4727935791016,573.914733886719,20.5599994659424,-1.59200000762939,22.1520004272461,1.46066665649414,10.7200002670288,15.4206666946411,1.46066665649414,90.8,8.3,6.2,0.93618335723877,24.7,20.3,23.1,24.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
"Europe","Germany",50.624289,6.502341,329,"1",2019-04-16,1,16,0.00538287,6,6,"Salamandra","Salamandra salamandra",3,"Native","Vulnerable",0,6,0,6,0,0,6,0,6,0,0,0,0,0,0,3.69460449218803,6.34005126953105,3.32647530691969,6.66944928850436,5.66977044968379,3.746423339844,9.85720214843803,6.26859426498413,6.41480827331543,6.96927340825399,6.94141328902472,6.95484461103167,6.69284629821777,6.67880392074585,2.93199992179871,6.73999977111816,10.5719995498657,6.2,8.2475004196167,6.75033330917358,30.4727935791016,573.914733886719,20.5599994659424,-1.59200000762939,22.1520004272461,1.46066665649414,10.7200002670288,15.4206666946411,1.46066665649414,90.8,8.3,6.2,0.93618335723877,24.7,20.3,23.1,24.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","Bsal Consortium Germany","2014-2020"
